idPNMain,PNG,Name,RAJ2000,DECJ2000,DRAJ2000,DDECJ2000,LABEL
317,024.2+05.9,M 4-9,14:18.4,-04:59:21.30,273.57651,-4.98925, True PN
318,024.2-05.2,M 4-11,54:17.8,-10:05:12.84,283.574,-10.0869, True PN
319,024.3-03.3,Pe 1-17,47:48.8,-09:09:06.95,281.95334,-9.15193, True PN
320,024.8-02.7,M 2-46,46:34.6,-08:28:01.85,281.64426,-8.46718, True PN
321,025.0-11.6,Abell 60,19:17.8,-12:14:35.99,289.824,-12.24333, True PN
322,025.3+40.8,IC 4593,11:44.5,04:17.1,242.93561,12.07141, True PN
323,025.3-04.6,K 4-8,54:20.0,-08:47:33.18,283.58334,-8.79255, True PN
324,025.4-04.7,IC 1295,54:37.0,-08:49:38.35,283.65423,-8.82732, True PN
325,025.8-17.9,NGC 6818,43:57.7,-14:09:11.66,295.99043,-14.15324, True PN
326,025.9-02.1,Pe 1-15,46:24.6,-07:14:34.30,281.6025,-7.24286, True PN
327,025.9-00.9,Pe 1-14,42:08.0,-06:40:55.31,280.53351,-6.68203, True PN
328,025.9-10.9,Na 2,18:19.5,-11:06:15.44,289.58133,-11.10429, True PN
329,026.0-01.8,Pe 2-15,45:27.5,-06:56:57.44,281.36475,-6.94929, True PN
330,026.3-02.2,Pe 1-16,47:32.2,-06:54:03.53,281.88437,-6.90098, True PN
331,026.5-03.0,Pe 1-19,49:44.6,-07:01:35.04,282.436,-7.0264, True PN
332,026.6-01.5,K 4-5,45:36.6,-06:18:34.34,281.40231,-6.30954, True PN
334,027.3-02.1,Pe 1-18,48:46.5,-05:56:07.08,282.19357,-5.9353, True PN
335,027.3-03.4,Abell 49,53:28.3,-06:28:43.5,283.36792,-6.47875, True PN
336,027.4-03.5,Vy 1-4,54:01.9,-06:26:19.82,283.5079,-6.43884, True PN
337,027.6-09.6,IC 4846,16:28.2,-09:02:36.56,289.11758,-9.04349, True PN
338,027.6+16.9,DeHt 2,41:41.0,06:54.9,265.42101,3.11525, True PN
339,027.6+04.2,M 2-43,26:40.0,-02:42:57.64,276.66687,-2.71601, True PN
340,027.7+00.7,M 2-45,39:21.8,-04:19:50.92,279.84097,-4.33081, True PN
341,028.0+10.2,WeSb 3,06:00.8,22:38.6,271.5032,0.37738, True PN
342,028.2-04.0,Pe 1-20,57:17.4,-05:59:51.79,284.3223,-5.99772, True PN
343,028.5+05.1,K 3-2,25:00.6,-01:30:52.63,276.25241,-1.51462, True PN
344,028.5+01.6,M 2-44,37:36.9,-03:05:55.97,279.40378,-3.09888, True PN
345,028.7+02.7,K 3-7,34:13.6,-02:27:37.01,278.55671,-2.46028, True PN
346,028.7-03.9,Pe 1-21,57:49.7,-05:27:40.14,284.45709,-5.46115, True PN
347,029.0+00.4,Abell 48,42:46.9,-03:13:17.29,280.69547,-3.22147, True PN
348,029.2+00.0,TDC 1,44:53.4,-03:20:32.89,281.22244,-3.34247, True PN
349,029.2-05.9,NGC 6751,05:55.6,-05:59:32.93,286.48151,-5.99248, True PN
350,029.8-07.8,LSA 1,13:55.7,-06:18:52.20,288.48206,-6.3145, True PN
352,030.8+03.4,Abell 47,35:22.6,-00:13:49.69,278.84402,-0.23047, True PN
353,031.0+04.1,K 3-6,33:17.5,11:47.2,278.32288,0.19644, True PN
354,031.0-10.8,M 3-34,27:01.9,-06:35:04.63,291.7579,-6.58462, True PN
355,031.2+05.9,K 3-3,27:09.3,14:26.6,276.78874,1.24073, True PN
356,031.3-00.5,HaTr 10,50:24.6,-01:40:17.98,282.6027,-1.67166, True PN
357,031.7+01.7,PC 20,43:03.4,-00:16:37.5,280.76438,-0.27708, True PN
358,031.9-00.3,WeSb 4,50:40.3,-01:03:11.16,282.66794,-1.0531, True PN
359,032.0-03.0,K 3-18,00:34.8,-02:11:57.62,285.14511,-2.19934, Possible PN
360,032.0-01.7,CBSS 2,56:15.7,-01:34:00.30,284.06534,-1.56675, True PN
361,032.1+07.0,PC 19,24:44.5,29:28.1,276.18552,2.49114, True PN
362,032.5-03.2,K 3-20,02:10.2,-01:48:45.32,285.5423,-1.81259, True PN
363,032.7+05.6,K 3-4,31:00.2,25:27.3,277.75095,2.42426, True PN
364,032.7-02.0,M 1-66,58:26.3,-01:03:45.68,284.60938,-1.06269, True PN
365,032.9-02.8,K 3-19,01:36.6,-01:19:07.86,285.4024,-1.31885, True PN
366,032.9-00.7,CBSS 3,54:06.8,-00:20:02.87,283.52847,-0.33413, True PN
367,032.9+07.8,K 3-1,23:21.7,36:27.8,275.84052,3.60772, True PN
368,033.0-05.3,Abell 55,10:25.8,-02:20:23.46,287.60736,-2.33985, True PN
369,033.1-06.3,NGC 6772,14:36.4,-02:42:25.06,288.65155,-2.70696, True PN
370,033.2-01.9,Sa 3-151,58:51.7,-00:32:57.48,284.71559,-0.5493, True PN
371,033.7-02.0,CBSS 1,00:16.1,-00:14:32.60,285.06723,-0.24239, True PN
372,033.8-02.6,NGC 6741,02:37.1,-00:26:56.98,285.65454,-0.44916, True PN
373,034.0+02.2,K 3-13,45:24.6,01:23.8,281.35242,2.02329, True PN
374,034.1-10.5,HaWe 13,31:07.2,-03:42:31.50,292.78,-3.70875, True PN
375,034.3+06.2,K 3-5,31:45.8,05:09.1,277.94098,4.08587, True PN
376,034.5-11.7,PM 1-308,36:17.5,-03:53:25.26,294.07306,-3.89035, True PN
377,034.5-06.7,NGC 6778,18:25.0,-01:35:47.2,289.60396,-1.59644, True PN
378,034.6+11.8,NGC 6572,12:06.3,51:12.9,273.02636,6.85359, True PN
381,035.7-05.0,K 3-26,14:39.2,13:36.3,288.66324,0.22675, True PN
382,035.9-01.1,Sh 2-71,02:00.0,09:16.1,285.49983,2.15447, True PN
383,036.0+17.6,Abell 43,53:32.3,37:23.7,268.38446,10.62326, True PN
384,036.1-57.1,NGC 7293,29:38.5,-20:50:13.6,337.41058,-20.83711, True PN
385,036.9-02.6,HaTr 13,08:02.1,21:24.3,287.00894,2.35674, True PN
386,036.9-01.1,HaTr 11,02:59.4,02:21.3,285.74729,3.03925, True PN
387,037.5-05.1,Abell 58,18:20.5,46:59.6,289.58533,1.78323, True PN
388,037.7-34.5,NGC 7009,04:10.9,-11:21:48.24,316.04532,-11.3634, True PN
389,037.8-06.3,NGC 6790,22:57.0,30:46.4,290.73737,1.5129, True PN
390,037.9-03.4,Abell 56,13:06.1,52:47.9,288.27554,2.87997, True PN
391,038.1-25.4,Abell 70,31:33.2,-07:05:18.1,307.88833,-7.08836, True PN
392,038.2+12.0,Cn 3-1,17:34.1,09:03.5,274.39213,10.15097, True PN
393,038.4-03.3,K 4-19,13:22.6,25:00.3,288.34427,3.41675, True PN
394,038.4+01.8,PM 1-264,54:54.1,48:11.3,283.72559,5.80314, True PN
395,038.7+01.9,YM 16,54:57.3,02:31.1,283.73877,6.04196, True PN
396,038.7-03.3,M 1-69,13:53.9,37:41.7,288.47458,3.62824, True PN
398,039.1-02.2,PM 1-285,10:53.4,27:28.4,287.72254,4.45789, True PN
399,039.5-02.7,M 2-47,13:34.6,38:04.5,288.39398,4.63457, True PN
400,039.8+02.1,K 3-17,56:18.2,07:26.2,284.07567,7.12394, True PN
401,040.3-00.4,Abell 53,06:45.9,23:52.5,286.69128,6.39791, True PN
402,040.4-03.1,K 3-30,16:27.7,13:19.5,289.11539,5.22207, True PN
403,041.2-00.6,HaTr 14,09:13.6,05:44.0,287.30683,7.09556, True PN
404,041.5+01.7,PM 1-273,01:05.8,25:36.0,285.27396,8.42667, Likely PN
405,041.8+04.4,K 3-15,51:41.5,54:52.4,282.9231,9.91455, Possible PN
406,041.8-02.9,NGC 6781,18:28.1,32:19.3,289.61703,6.53869, True PN
407,042.0+05.4,K 3-14,48:32.8,35:50.7,282.13675,10.59743, True PN
408,042.5-14.5,NGC 6852,00:39.2,43:40.9,300.16338,1.72803, True PN
409,042.9-06.9,NGC 6807,34:33.5,41:02.4,293.63972,5.68401, True PN
410,043.0-03.0,M 4-14,21:00.7,36:52.4,290.25299,7.61455, True PN
411,043.1+37.7,NGC 6210,44:29.5,47:59.6,251.123,23.79988, True PN
412,043.1+03.8,M 1-65,56:33.6,52:10.1,284.14017,10.86946, True PN
413,043.2-02.0,PM 2-40,17:50.6,15:08.3,289.46066,8.25232, Likely PN
414,043.3+02.2,PM 1-276,02:17.8,17:33.0,285.574,10.2925, True PN
415,043.3+11.6,M 3-27,27:48.3,29:06.1,276.95114,14.48502, True PN
416,043.5-13.4,Abell 67,58:27.1,02:59.2,299.613,3.04977, True PN
417,044.0+05.2,K 3-16,53:01.6,15:59.9,283.25679,12.26664, True PN
418,044.1+05.8,CTSS 2,50:46.8,37:30.2,282.69516,12.62506, True PN
419,044.1+01.5,PM 1-281,06:32.1,43:23.9,286.63394,10.72331, True PN
420,044.3-05.6,K 3-36,32:39.6,27:51.5,293.16483,7.46432, True PN
421,044.3+10.4,We 3-1,34:02.6,49:19.4,278.51104,14.82206, True PN
422,045.4-02.7,Vy 2-2,24:22.2,53:56.3,291.09259,9.89896, True PN
423,045.6+24.3,K 1-14,42:36.5,26:59.4,265.65216,21.44982, True PN
425,045.7-04.5,NGC 6804,31:35.1,13:31.2,292.89642,9.22533, True PN
426,045.9-01.9,K 3-33,22:26.7,41:21.4,290.61111,10.68927, True PN
427,046.3-03.1,PB 9,27:44.8,24:20.8,291.93674,10.40578, True PN
428,046.4-04.1,NGC 6803,31:16.5,03:21.5,292.81867,10.05597, True PN
429,046.7-01.6,PM 1-301,22:50.3,27:55.4,290.70976,11.46539, True PN
430,046.8+03.8,Sh 2-78,03:10.1,06:58.9,285.79205,14.11636, True PN
431,046.8+02.9,CTSS 4,06:22.9,44:46.1,286.5955,13.74614, True PN
432,047.0+42.4,Abell 39,27:33.7,54:33.4,246.89056,27.90929, True PN
433,047.1+04.1,K 3-21,02:40.3,28:50.4,285.66803,14.48066, True PN
434,047.1-04.2,Abell 62,33:17.9,36:59.7,293.32454,10.61658, True PN
435,047.2+01.7,PM 1-286,11:35.8,31:11.6,287.89929,13.51988, Possible PN
436,048.0-02.3,PB 10,28:14.4,19:36.2,292.05997,12.32671, True PN
437,048.1+01.1,K 3-29,15:30.6,03:49.8,288.8773,14.06384, True PN
438,048.5+04.2,K 4-16,04:51.4,47:36.7,286.2142,15.79352, True PN
439,048.7+02.3,K 3-24,12:05.8,09:04.5,288.02417,15.15124, True PN
440,048.7-01.5,DeHt 4,26:28.1,19:27.3,291.61693,13.32424, Likely PN
441,048.7+01.9,M 4-13,13:38.4,59:19.2,288.4101,14.98867, True PN
442,049.3+88.1,H 4-1,59:27.8,38:10.6,194.86575,27.63628, True PN
443,049.3+02.3,PM 1-290,13:19.1,39:39.7,288.32965,15.66104, Likely PN
444,049.4+02.4,Hen 2-428,13:05.5,46:39.4,288.27275,15.7776, True PN
446,050.4+05.2,Abell 52,04:32.3,57:07.7,286.13475,17.95214, True PN
447,050.4-01.6,K 4-28,30:16.7,47:21.8,292.56946,14.7894, True PN
450,051.0-04.5,PC 22,42:03.5,50:37.4,295.5145,13.84372, True PN
451,051.0+03.0,Hen 2-430,14:04.1,31:32.5,288.51721,17.52569, True PN
452,051.3+01.8,PM 1-295,19:18.8,11:48.1,289.82816,17.19669, Likely PN
453,051.4+09.6,Hu 2-1,49:47.6,50:39.4,282.44818,20.84429, True PN
454,051.5+00.2,KLW 1,25:40.5,33:05.0,291.41876,16.55138, True PN
455,051.5+06.1,K 1-17,03:37.4,21:22.6,285.90567,19.35628, True PN
456,051.9-03.8,M 1-73,41:09.3,56:59.4,295.28885,14.94983, True PN
458,052.2-04.0,M 1-74,42:18.8,09:08.2,295.57813,15.15229, True PN
458,052.2-04.0,M 1-74,42:18.8,09:08.2,295.57813,15.15229, True PN
459,052.5-02.9,Me 1-1,39:09.8,56:48.1,294.79089,15.9467, True PN
461,052.9-02.7,K 3-41,39:15.9,20:48.5,294.81616,16.34681, True PN
462,052.9+02.7,K 3-31,19:02.6,02:21.0,289.76104,19.03917, True PN
463,053.0+01.7,KLSS 1-1,22:54.9,42:08.1,290.72888,18.70224, True PN
464,053.2-01.5,K 3-38,35:18.4,13:00.7,293.82648,17.21686, True PN
465,053.3+24.0,Vy 1-2,54:23.0,59:58.0,268.59579,27.99944, True PN
466,053.3+03.0,Abell 59,18:40.0,34:33.0,289.66679,19.57583, True PN
467,053.8-03.0,Abell 63,42:10.3,05:14.4,295.54283,17.08733, True PN
468,054.1-12.1,NGC 6891,15:08.8,42:15.6,303.78683,12.70434, True PN
469,054.4-02.5,M 1-72,41:34.0,45:17.5,295.39156,17.75485, True PN
470,055.0+01.8,KLSS 1-2,26:40.1,29:15.0,291.66727,20.48751, True PN
471,055.1-01.8,K 3-43,40:25.8,49:12.2,295.10768,18.82007, True PN
472,055.2+02.8,Hen 2-432,23:24.8,08:00.5,290.85342,21.13347, True PN
473,055.3+02.7,Hen 1-1,23:46.9,06:38.2,290.94529,21.11061, True PN
474,055.3+06.6,Abell 54,08:39.6,58:58.4,287.16492,22.98288, True PN
475,055.4+16.0,Abell 46,31:18.3,56:12.9,277.82621,26.93692, True PN
476,055.5-00.5,M 1-71,36:26.9,42:24.0,294.11218,19.70666, True PN
477,055.6+02.1,Hen 1-2,26:37.8,09:27.0,291.65732,21.15751, True PN
478,056.0+02.0,K 3-35,27:44.0,30:03.8,291.93347,21.50106, True PN
479,056.4-00.9,K 3-42,39:35.8,19:01.9,294.89916,20.31719, True PN
480,056.8-06.9,K 3-51,02:36.3,36:51.0,300.65143,17.61416, True PN
481,057.2-08.9,NGC 6879,10:26.7,55:21.3,302.61118,16.92258, True PN
482,057.9-01.5,Hen 2-447,45:22.2,20:04.0,296.34235,21.33445, True PN
483,058.3-10.9,IC 4997,20:08.8,43:53.6,305.03646,16.73156, True PN
484,058.6+06.1,Abell 57,17:05.7,37:33.4,289.2739,25.62595, True PN
485,058.6-05.5,WeSb 5,01:42.0,54:40.1,300.42504,19.91114, Likely PN
486,058.9+09.0,Si 1-2,06:07.2,12:58.5,286.53,27.21625, True PN
487,058.9+01.3,K 3-40,36:21.8,39:47.9,294.09094,23.66331, True PN
488,059.0-01.7,Hen 1-3,48:26.4,08:37.3,297.11,22.14369, True PN
489,059.0+04.6,K 3-34,24:02.7,18:47.6,291.01138,25.31321, True PN
490,059.1-00.7,Kn 9,44:59.0,45:47.9,296.246,22.7633, Possible PN
491,059.4-00.7,PM 1-313,45:34.2,58:32.6,296.3925,22.97572, True PN
492,059.4+02.3,K 3-37,33:46.7,32:27.1,293.44479,24.54086, True PN
493,059.7-18.7,Abell 72,50:02.1,33:29.6,312.50858,13.55823, True PN
494,059.9+02.0,K 3-39,35:54.4,54:50.0,293.9768,24.91389, True PN
495,060.0-04.3,Abell 68,00:10.6,42:56.0,300.04417,21.71556, True PN
496,060.1-07.7,NGC 6886,12:42.8,59:22.7,303.17838,19.98963, True PN
497,060.3-07.3,Hen 1-5,11:56.1,20:04.4,302.98358,20.33456, True PN
498,060.4+01.5,HuDo 1,38:52.1,05:32.6,294.71722,25.0924, True PN
499,060.5-00.3,K 3-45,46:15.6,11:03.7,296.56512,24.18435, True PN
500,060.5+01.8,Hen 2-440,38:08.4,15:40.7,294.53482,25.26131, True PN
501,060.8-03.6,NGC 6853,59:36.4,43:16.0,299.90158,22.72111, True PN
502,061.0+08.0,K 3-27,14:30.0,40:45.5,288.62488,28.6793, True PN
504,061.4-09.5,NGC 6905,22:22.9,06:16.8,305.59558,20.10467, True PN
506,061.9+41.3,DdDm 1,40:18.2,42:19.9,250.07565,38.70553, True PN
507,062.4+09.5,NGC 6765,11:06.6,32:43.7,287.77729,30.54547, True PN
508,062.4-00.2,M 2-48,50:28.5,54:30.2,297.61893,25.90839, True PN
509,063.1+13.9,NGC 6720,53:35.1,01:45.0,283.39615,33.02917, True PN
510,063.8-03.3,K 3-54,04:58.6,26:37.4,301.24432,25.44371, Likely PN
511,064.6+48.2,NGC 6058,04:26.5,40:59.0,241.11061,40.68307, True PN
512,064.7+05.0,BD+30 3639,34:45.2,30:58.9,293.68848,30.51637, True PN
513,064.9-02.1,K 3-53,03:22.4,00:54.9,300.84354,27.01524, True PN
514,064.9+15.5,M 1-64,50:02.1,14:36.1,282.5087,35.24336, True PN
515,065.1-03.5,We 1-9,09:04.7,26:56.0,302.2695,26.44889, True PN
516,065.2-05.6,Hen 1-6,17:21.4,21:46.8,304.33926,25.36299, True PN
517,065.4+03.1,TaWe 2,43:48.0,14:07.4,295.94998,30.23539, True PN
518,065.9+00.5,NGC 6842,55:02.3,17:17.9,298.75967,29.28831, True PN
519,066.7-28.2,NGC 7094,36:53.0,47:19.3,324.22073,12.7887, True PN
520,066.9-05.2,Hen 1-7,19:38.1,00:11.2,304.90887,27.00312, True PN
521,066.9+02.2,K 4-37,51:00.7,02:28.7,297.75281,31.04132, True PN
522,067.9-00.2,K 3-52,03:11.4,32:34.1,300.7977,30.54279, True PN
523,068.3-02.7,Hen 2-459,13:57.9,33:55.9,303.49124,29.56554, True PN
524,068.6+01.1,Hen 1-4,59:18.2,54:38.5,299.826,31.9107, True PN
525,068.7+01.9,K 4-41,56:34.0,22:13.0,299.14178,32.37027, True PN
526,068.7+03.0,PC 23,51:52.7,59:17.9,297.96967,32.98831, True PN
527,068.7+14.8,Sp 4-1,00:26.5,21:08.0,285.11055,38.35222, True PN
528,068.8-00.0,M 1-75,04:44.1,27:24.4,301.18369,31.45678, True PN
529,069.2+03.8,K 3-46,50:00.2,45:51.2,297.50083,33.76422, True PN
530,069.2+01.2,KLW 5,00:42.0,27:40.9,300.17514,32.46137, True PN
531,069.2+02.8,K 3-49,54:00.6,22:12.5,298.5026,33.37014, True PN
532,069.4-02.6,NGC 6894,16:24.0,33:53.2,304.09985,30.56477, True PN
533,069.6-03.9,K 3-58,21:58.3,59:22.2,305.49301,29.98949, True PN
534,069.7+00.0,K 3-55,06:56.2,16:33.1,301.73417,32.27586, True PN
535,070.8+03.7,TaWe 4,54:17.2,07:03.4,298.5716,35.11762, True PN
536,070.9+02.2,PM 1-316,00:52.9,28:22.2,300.22052,34.47283, Possible PN
537,071.6-02.3,M 3-35,21:03.8,29:24.1,305.2657,32.49004, True PN
538,072.1+00.1,K 3-57,12:47.7,20:32.5,303.19867,34.34237, True PN
540,072.7-17.1,Abell 74,16:52.3,08:51.8,319.2178,24.14772, True PN
541,073.0-02.4,K 3-76,25:04.9,34:50.7,306.27026,33.58075, True PN
542,074.5+02.1,NGC 6881,10:52.5,24:42.7,302.7186,37.41186, True PN
543,075.6+04.3,ARO 342,04:16.1,35:32.9,301.06708,39.59247, True PN
544,075.7+35.8,Sa 4-1,13:50.4,16:11.2,258.45981,49.26979, True PN
545,076.3+14.1,Pa 5,19:30.5,45:43.2,289.87701,44.762, True PN
546,076.3+01.1,Abell 69,19:58.3,24:02.8,304.99275,38.40078, True PN
549,077.5+03.7,KjPn 1,12:24.0,45:29.5,303.10003,40.7582, True PN
550,077.7+03.1,KjPn 2,15:22.2,34:44.8,303.84253,40.5791, Likely PN
551,077.6+14.7,Abell 61,19:10.2,14:52.0,289.7926,46.24779, True PN
552,078.3-02.7,K 4-53,42:16.3,40:29.3,310.568,37.6748, True PN
553,078.5+18.7,NGC 6742,59:19.8,27:55.5,284.8327,48.46542, True PN
554,078.6+05.2,Dd 1,08:43.0,30:09.4,302.17924,42.50261, True PN
555,078.9+00.7,Sd 1,29:18.9,15:20.6,307.32889,40.25572, True PN
556,079.6+05.8,M 4-17,09:01.9,43:43.5,302.25803,43.72876, True PN
557,079.9+06.4,K 3-56,06:55.4,14:18.6,301.73077,44.23851, True PN
558,080.3-10.4,MWP 1,17:08.3,12:27.2,319.28455,34.20756, Likely PN
559,081.2-14.9,Abell 78,35:29.3,41:46.1,323.87189,31.69615, True PN
560,082.1-07.8,Kn 24,13:37.7,15:37.4,318.40701,37.2604, True PN
561,082.1+07.0,NGC 6884,10:23.7,27:39.5,302.59863,46.46098, True PN
562,082.5+11.3,NGC 6833,49:46.6,57:40.1,297.44406,48.96114, True PN
563,083.5+12.7,NGC 6826,44:48.2,31:30.3,296.20068,50.52509, True PN
564,083.7+05.7,KLSS 2-5,22:16.4,03:55.9,305.56818,47.06554, True PN
565,083.9-08.4,K 3-81,22:15.4,07:15.2,320.56409,38.12088, True PN
567,084.2+01.0,K 4-55,45:10.0,39:14.6,311.29175,44.65405, True PN
568,084.9-03.4,NGC 7027,07:01.8,14:09.7,316.75733,42.23603, True PN
569,084.9+04.4,Abell 71,32:23.5,20:51.6,308.09787,47.34767, True PN
570,085.3+52.3,Jacoby 1,21:46.6,22:04.1,230.444,52.36781, True PN
571,086.1+05.4,We 1-10,31:52.4,52:49.7,307.96817,48.88047, True PN
572,086.5+01.8,IPHASX J205013.6+465515,50:13.7,55:15.2,312.55701,46.9209, True PN
573,086.5-08.8,Hu 1-2,33:08.3,38:09.6,323.28479,39.63599, True PN
575,088.7+04.6,K 3-78,45:22.7,22:39.9,311.34464,50.37775, True PN
576,088.7-01.6,NGC 7048,14:15.2,17:17.5,318.56345,46.2882, True PN
577,089.0+00.3,NGC 7026,06:18.6,51:06.7,316.57738,47.85186, True PN
578,089.3-02.2,M 1-77,19:07.4,18:47.2,319.78067,46.31312, True PN
579,089.8-00.6,Sh 1-89,14:07.6,46:21.2,318.53146,47.77256, True PN
580,089.8-05.1,IC 5117,32:31.0,35:47.6,323.129,44.59655, True PN
581,091.6-04.8,K 3-84,38:49.0,00:27.8,324.70419,46.00772, True PN
582,091.6+01.8,We 1-11,10:52.3,47:14.8,317.71778,50.78744, True PN
583,092.1+05.8,K 3-79,53:13.6,45:42.2,313.30656,53.76171, True PN
584,093.3-00.9,K 3-82,30:51.5,00:08.5,322.71468,50.00235, True PN
585,093.3-02.4,M 1-79,37:01.3,56:04.0,324.25542,48.93444, True PN
586,093.4+05.4,NGC 7008,00:32.9,32:35.4,315.13688,54.54317, True PN
588,094.0+27.4,K 1-16,21:52.1,21:53.4,275.46713,64.36483, True PN
589,094.5-00.8,K 3-83,35:43.9,54:17.0,323.93283,50.90471, True PN
591,095.1-02.0,M 2-49,43:17.6,25:14.6,325.82343,50.42072, True PN
592,095.2+00.7,K 3-62,31:50.2,33:51.6,322.95917,52.56434, True PN
593,095.2+07.8,Abell 73,56:27.0,26:03.0,314.11264,57.43418, True PN
594,096.3+02.3,K 3-61,30:00.7,27:27.5,322.50296,54.45763, True PN
595,096.4+29.9,NGC 6543,58:33.4,37:58.8,269.63919,66.633, True PN
598,097.6-02.4,M 2-50,57:41.8,41:39.0,329.42422,51.69417, True PN
599,098.1+02.4,K 3-63,39:12.0,46:03.9,324.7999,55.76776, True PN
600,098.2+04.9,K 3-60,27:26.5,39:06.4,321.86032,57.65179, True PN
602,099.7-08.8,HaWe 15,30:33.4,31:23.3,337.63929,47.52314, True PN
603,100.0-08.7,Me 2-2,31:43.7,48:04.0,337.93204,47.8011, True PN
604,100.6-05.4,IC 5217,23:55.7,58:00.4,335.98218,50.96679, True PN
605,101.8+08.7,NGC 7076,26:23.5,53:31.8,321.59808,62.89217, True PN
606,102.8-05.0,Abell 80,34:45.6,26:06.2,338.68997,52.43506, True PN
607,102.9-02.3,Abell 79,26:17.3,49:38.1,336.5719,54.82724, True PN
608,103.2+00.6,M 2-51,16:03.9,28:33.7,334.0162,57.47604, True PN
609,103.7+00.4,M 2-52,20:30.7,36:21.6,335.12811,57.60601, True PN
610,104.1+01.0,Bl 2-1,20:16.6,14:16.6,335.06934,58.23794, True PN
610,104.1+01.0,Bl 2-1,20:16.6,14:16.6,335.06934,58.23794, True PN
611,104.1+07.9,NGC 7139,46:08.6,47:29.5,326.53577,63.79152, True PN
612,104.1-01.4,KLSS 2-6,30:06.8,11:53.8,337.52841,56.19828, True PN
613,104.2-29.6,Jn 1,35:53.3,28:06.4,353.97221,30.46844, True PN
614,104.4-01.6,M 2-53,32:17.7,10:26.1,338.07382,56.17392, True PN
616,106.5-17.6,NGC 7662,25:54.0,32:05.0,351.47485,42.53473, True PN
617,107.0+21.3,K 1-6,04:14.3,25:36.0,301.0595,74.42667, True PN
618,107.4-02.6,K 3-87,55:07.0,42:31.1,343.77911,56.70865, True PN
620,107.6-13.3,Vy 2-3,22:58.0,53:58.2,350.74146,46.89951, True PN
621,107.7+07.8,IsWe 2,13:22.5,53:55.4,333.34383,65.89872, True PN
622,107.7-02.2,M 1-80,56:19.8,09:20.7,344.08252,57.15574, True PN
623,107.8+02.3,NGC 7354,40:19.9,17:08.7,340.08279,61.28575, True PN
624,108.4-76.1,BoBn 1,37:16.0,-13:42:58.46,9.31678,-13.71624, True PN
625,110.1+01.9,PM 1-339,58:51.6,57:43.9,344.715,61.9622, True PN
626,110.6-12.9,K 1-20,39:10.8,12:29.1,354.79517,48.20808, True PN
628,111.2+07.0,KjPn 6,49:02.2,01:38.9,342.25906,67.02747, True PN
629,111.8-02.8,Hb 12,26:14.8,10:54.5,351.56175,58.18181, Likely PN
630,112.5-00.1,KjPn 8,24:10.5,57:30.7,351.04364,60.95854, Likely PN
631,112.5+03.7,K 3-88,12:15.5,39:17.7,348.06454,64.65492, True PN
632,112.9-10.2,Abell 84,47:44.3,23:56.3,356.93457,51.39897, True PN
633,113.6-06.9,Abell 83,46:46.7,44:37.7,356.69461,54.7438, True PN
634,114.0-04.6,Abell 82,45:47.8,03:59.2,356.44922,57.06645, True PN
635,116.2+08.5,M 2-55,31:51.4,22:14.2,352.964,70.3706, True PN
636,117.5+18.9,IC 1454,42:24.9,26:31.3,340.60361,80.44202, True PN
637,118.0-08.6,PN VV 2,18:42.2,52:20.0,4.6757,53.87223, True PN
638,118.7+08.2,Abell 86,01:31.0,42:29.9,0.37906,70.70831, True PN
639,118.8-74.7,NGC 246,47:03.3,-11:52:19.06,11.76395,-11.87196, True PN
640,119.3+00.3,BV 5-1,19:58.7,59:01.7,4.99478,62.9838, True PN
641,119.6-06.1,Hu 1-1,28:15.6,57:54.7,7.06506,55.9652, True PN
642,120.0+09.8,NGC 40,13:01.0,31:19.1,3.25426,72.52197, True PN
644,120.2-05.3,Sh 2-176,31:48.6,22:58.4,7.9523,57.38288, True PN
646,121.6+03.5,We 1-1,38:54.1,23:49.3,9.72521,66.39703, True PN
647,122.1-04.9,Abell 2,45:34.7,57:34.9,11.39449,57.95969, True PN
648,123.6+34.5,IC 3568,33:06.8,33:50.3,188.27847,82.56397, True PN
649,124.0+02.9,KLSS 2-7,02:24.5,46:32.8,15.60203,65.77578, True PN
651,124.3-07.7,WeSb 1,00:54.1,04:00.0,15.22542,55.06667, Likely PN
653,126.3+02.9,K 3-90,24:58.6,38:36.1,21.24428,65.64337, True PN
654,128.0-04.1,Sh 2-188,30:20.0,26:29.0,22.58333,58.44139, True PN
655,129.2-02.0,We 2-5,42:37.9,09:47.2,25.65783,60.16311, True PN
656,129.5+04.5,K 3-91,58:35.4,34:00.5,29.6477,66.5668, True PN
657,129.6+03.4,IPHASX J015624.9+652830,56:24.9,28:30.4,29.10392,65.4751, True PN
658,129.6-05.6,KLSS 2-8,40:05.8,34:54.6,25.02433,56.58183, True PN
659,130.2+01.3,IC 1747,57:35.8,19:18.1,29.399,63.3217, True PN
660,130.3-11.7,M 1-1,37:19.4,28:11.5,24.33096,50.46986, True PN
661,130.4+03.1,K 3-92,03:41.3,57:39.1,30.92204,64.96087, True PN
662,130.9-10.5,NGC 650-1,42:19.9,34:31.1,25.58312,51.57532, True PN
663,131.4-05.4,BV 5-3,53:02.9,24:19.8,28.26217,56.4055, True PN
664,131.5+02.6,Abell 3,12:06.6,09:00.9,33.02748,64.15026, True PN
665,132.4+04.7,K 3-93,26:30.0,47:53.3,36.62506,65.79813, True PN
